"subject" "activity" "tBodyAccmeanX" "tBodyAccmeanY" "tBodyAccmeanZ" "tGravityAccmeanX" "tGravityAccmeanY" "tGravityAccmeanZ" "tBodyAccJerkmeanX" "tBodyAccJerkmeanY" "tBodyAccJerkmeanZ" "tBodyGyromeanX" "tBodyGyromeanY" "tBodyGyromeanZ" "tBodyGyroJerkmeanX" "tBodyGyroJerkmeanY" "tBodyGyroJerkmeanZ" "tBodyAccMagmean" "tGravityAccMagmean" "tBodyAccJerkMagmean" "tBodyGyroMagmean" "tBodyGyroJerkMagmean" "fBodyAccmeanX" "fBodyAccmeanY" "fBodyAccmeanZ" "fBodyAccmeanFreqX" "fBodyAccmeanFreqY" "fBodyAccmeanFreqZ" "fBodyAccJerkmeanX" "fBodyAccJerkmeanY" "fBodyAccJerkmeanZ" "fBodyAccJerkmeanFreqX" "fBodyAccJerkmeanFreqY" "fBodyAccJerkmeanFreqZ" "fBodyGyromeanX" "fBodyGyromeanY" "fBodyGyromeanZ" "fBodyGyromeanFreqX" "fBodyGyromeanFreqY" "fBodyGyromeanFreqZ" "fBodyAccMagmean" "fBodyAccMagmeanFreq" "fBodyBodyAccJerkMagmean" "fBodyBodyAccJerkMagmeanFreq" "fBodyBodyGyroMagmean" "fBodyBodyGyroMagmeanFreq" "fBodyBodyGyroJerkMagmean" "fBodyBodyGyroJerkMagmeanFreq" "angletBodyAccMeangravity" "angletBodyAccJerkMeangravityMean" "angletBodyGyroMeangravityMean" "angletBodyGyroJerkMeangravityMean" "angleXgravityMean" "angleYgravityMean" "angleZgravityMean" "tBodyAccstdX" "tBodyAccstdY" "tBodyAccstdZ" "tGravityAccstdX" "tGravityAccstdY" "tGravityAccstdZ" "tBodyAccJerkstdX" "tBodyAccJerkstdY" "tBodyAccJerkstdZ" "tBodyGyrostdX" "tBodyGyrostdY" "tBodyGyrostdZ" "tBodyGyroJerkstdX" "tBodyGyroJerkstdY" "tBodyGyroJerkstdZ" "tBodyAccMagstd" "tGravityAccMagstd" "tBodyAccJerkMagstd" "tBodyGyroMagstd" "tBodyGyroJerkMagstd" "fBodyAccstdX" "fBodyAccstdY" "fBodyAccstdZ" "fBodyAccJerkstdX" "fBodyAccJerkstdY" "fBodyAccJerkstdZ" "fBodyGyrostdX" "fBodyGyrostdY" "fBodyGyrostdZ" "fBodyAccMagstd" "fBodyBodyAccJerkMagstd" "fBodyBodyGyroMagstd" "fBodyBodyGyroJerkMagstd"
6 "WALKING_DOWNSTAIRS" 0.277814104339623 -0.020027491245283 -0.113361351716981 0.689137404150943 0.00769246405660378 0.0632038784981132 0.0893933637358491 0.00481219620188679 0.0277540605832075 -0.068293537790566 -0.054603288154717 0.107286150713208 -0.0531722800301887 -0.0643952253803774 -0.0649395321698113 -0.474553765492453 -0.474553765492453 -0.550500276716981 -0.538893459283019 -0.61556136490566 -0.516398185169811 -0.380359702660377 -0.676759932698113 -0.180492281477358 0.0639399942298113 0.155898284511887 -0.558629393603774 -0.493640526756604 -0.711455127603774 -0.101252702715094 -0.288700442643396 -0.0824832464658491 -0.521487072056604 -0.614727468566038 -0.498987896692453 0.0498062245735849 -0.0516508247849057 0.082911397445283 -0.481693224773585 0.132353623024528 -0.500741145641509 0.0665016958490566 -0.561704643796226 0.0738319514169811 -0.643243827441509 0.0836900899679245 0.00491287105320755 -0.0382031769660377 0.206905205570943 -0.0762826808301887 -0.522346859622641 0.0301145983018868 -0.0237952130709434 -0.520286641188679 -0.360378492301887 -0.667642240943396 -0.96867060490566 -0.955159592075472 -0.942225217358491 -0.539404534477358 -0.452680997986792 -0.72923119345283 -0.643379270967925 -0.616762925901887 -0.58884866825283 -0.531425801358491 -0.670942433018868 -0.530887208778113 -0.5028135511 -0.5028135511 -0.510047071471698 -0.556227508698113 -0.635104620886792 -0.523985498223585 -0.390785386671132 -0.690854450075472 -0.561042460828302 -0.444654184396226 -0.745709959415094 -0.684306330584906 -0.62159885254717 -0.661674449245283 -0.593430675622642 -0.525039895924528 -0.633195184981132 -0.651202914207547
6 "SITTING" 0.278763966037736 -0.0228846126301887 -0.11380866209434 0.667211810943396 0.0429467619433962 0.0598774033467925 0.112491072924528 0.0135213366156604 -0.0270279285628302 -0.0809589156924528 -0.0527817535471698 0.0916839111320755 -0.0600568083396226 -0.0389168389584906 -0.0529834366037736 -0.490959082483019 -0.490959082483019 -0.565459189377359 -0.567525559629057 -0.612983224811321 -0.533744917433962 -0.415050074435849 -0.681838486641509 -0.182636485233962 0.0974570805471698 0.103665556745283 -0.569393291556604 -0.516825958088679 -0.714724569735849 -0.0828095776075472 -0.261198706075472 -0.0584210988679245 -0.555294127458491 -0.625984166283019 -0.505943409375472 0.0505444731371698 -0.0304032766981132 0.133483239733962 -0.503841944619623 0.125248763966038 -0.509529698754717 0.0992347629566038 -0.583359096245283 0.150022051628302 -0.643635049150943 0.143877728796226 -0.00433728006490566 -0.0704435741886792 0.171159290962264 -0.129326869660377 -0.505109319245283 -0.00736826032075471 -0.0207788136345849 -0.53535950650566 -0.383362615584906 -0.674839179381132 -0.971344345471698 -0.958435820188679 -0.943989292641509 -0.554231190698113 -0.46853390987717 -0.731452199075472 -0.677696153003774 -0.632945715433962 -0.601282745809434 -0.53623242679434 -0.670475306792453 -0.516436576641509 -0.515642667377359 -0.515642667377359 -0.519328905018868 -0.598392402471698 -0.640022436754717 -0.538352455315094 -0.406458983830189 -0.69840937654717 -0.579032612056604 -0.452663170071698 -0.746861095490566 -0.718403560792453 -0.640589496358491 -0.675521927169811 -0.598838016 -0.535014061060377 -0.683461859226415 -0.66100791794717
6 "STANDING" 0.279781973584906 -0.0126517256067925 -0.113084282698113 0.69447620490566 -0.00930758639622642 0.0352626796245283 0.0588414324716981 0.0304933864509434 0.00855431586037736 -0.0192904695471698 -0.0830323506867924 0.0721048861033962 -0.110719308290566 -0.0418623952811321 -0.0613501993584906 -0.430124466069623 -0.430124466069623 -0.525355154811321 -0.529079882377358 -0.620257112792453 -0.461729881849057 -0.371884483283019 -0.677789130018868 -0.214880116035849 0.0372442286471698 0.133358305416981 -0.511929748188679 -0.489028286624528 -0.712963910245283 -0.110815698566038 -0.29504721154717 -0.091383634085283 -0.530828770377359 -0.615437032339623 -0.49500889460566 -0.00451921840641509 -0.055144758454717 0.0879805263415094 -0.456124754754717 0.0931666067188679 -0.464992309773585 0.0874923324698113 -0.574200981962264 0.1054751608 -0.657539167698113 0.0664876920603774 -0.0362857431037736 0.0483625676415094 -0.0486080117981132 0.0126370600433962 -0.53515993754717 0.0358558210188679 -0.00365276549528302 -0.463426986056604 -0.342559178816981 -0.669840282660377 -0.97486373 -0.957437871698113 -0.942239907735849 -0.490499093 -0.434973813518868 -0.736408216849057 -0.637541373056604 -0.617949598833962 -0.586042191471698 -0.555900816735849 -0.680010566415094 -0.51362532519434 -0.463942692811321 -0.463942692811321 -0.471546617396226 -0.570554445526415 -0.651901793091698 -0.465576816433962 -0.369857456245283 -0.695124064339623 -0.514357714320755 -0.414404738401887 -0.758426853886792 -0.673436677849057 -0.62346975145283 -0.659688208679245 -0.552357592132075 -0.483573242911321 -0.647372337018868 -0.669150746632076
6 "LAYING" 0.280953216981132 -0.0178211860283019 -0.118521156566038 0.644644164150943 0.0483662428867924 0.0785090744132075 0.0772220351509434 0.00784797530207547 0.00396247171566038 -0.060854883009434 -0.0547758535754717 0.0849313666018868 -0.114386031566038 -0.022277096945283 -0.0437639097528302 -0.542900266150943 -0.542900266150943 -0.609444567056604 -0.628221279056604 -0.665654884849057 -0.569315370169811 -0.47948881209434 -0.730107601113208 -0.153491588383019 0.0911210176377358 0.135793017981132 -0.597506742358491 -0.568277798018868 -0.760834318490566 -0.046109782744717 -0.304349277511321 -0.0925973449207547 -0.60870932554717 -0.663515550584906 -0.580593391826415 0.0567626444150943 -0.0445824881169811 0.141586729037736 -0.537529046156604 0.0936495786792453 -0.545146034809434 0.133457606058491 -0.641978062150943 0.122380169032075 -0.686870114141509 0.0544907409330189 -0.0647169663245283 0.0441248645867924 0.0980601172245283 0.0304119326037736 -0.489196084716981 -0.00363506875471698 -0.0347642317339623 -0.574012984207547 -0.47064128549434 -0.722372448245283 -0.967944301509434 -0.966107384716981 -0.947261414150943 -0.584109288509434 -0.526129727566038 -0.776321792264151 -0.716507660245283 -0.670354273075472 -0.668310925 -0.612301094924528 -0.704946390377359 -0.582120775830189 -0.547740754543396 -0.547740754543396 -0.559282384867924 -0.65299116775283 -0.679684477603774 -0.578248440532075 -0.499772036154717 -0.741511416415094 -0.608592760207547 -0.512080131873585 -0.790772713169811 -0.752314989622642 -0.678606775471698 -0.734008938113208 -0.624901315490566 -0.58097677109434 -0.725362595792453 -0.693016441323207
7 "WALKING" 0.2771932082 -0.01705464528 -0.103518851372 0.6223189844 0.004956930744 0.0332371213618 0.124405940286 -0.014826612862 -0.0573253225422 -0.058931749953 -0.06422216513 0.094289146494 -0.082988095592 -0.052068151554 -0.062818721632 -0.536593737416 -0.536593737416 -0.643076589508 -0.59297975846 -0.7301794122 -0.60845297058 -0.60218028068 -0.55068170034 -0.33278969354 -0.05281719713 -0.05259033384 -0.64407941946 -0.6678269174474 -0.65188534872 -0.10137529173 -0.198220672918 -0.21465255452 -0.65068967348 -0.63980883288 -0.674146496 -0.160223766024 -0.0982742021 -0.06269189385 -0.54420875218 -0.03159773865308 -0.558527784118 0.114117133618 -0.636483953596 -0.05954950306142 -0.68163929038 0.0652601528408 -0.001508420998 -0.096447583678 0.03409554348 0.00249018998 -0.4707862478 0.07500656554 -0.030149311658 -0.59785076984 -0.58751179082 -0.470926784898 -0.9648766938 -0.9675063596 -0.9358535188 -0.62381304552 -0.65425656454 -0.67604567954 -0.6844362316 -0.66509662228 -0.68180015546 -0.7246731604 -0.68646449812 -0.7748047776 -0.5381066174366 -0.5381066174366 -0.557868856398 -0.61157307696 -0.671065975082 -0.59486871082 -0.60688711006 -0.4722634988542 -0.6366594483 -0.66365380506 -0.69926592614 -0.69866071302 -0.686348135 -0.71548584792 -0.60795976394 -0.56056483532 -0.665360513 -0.681134062094
7 "WALKING_UPSTAIRS" 0.2783863028 -0.018179558666 -0.10738396672 0.6547943586 -0.019613690496 0.032550295724 0.074138921018 0.016729851832 -0.000396636330399996 -0.063446039398 -0.075981015744 0.12861355376 -0.093454829106 -0.033643128906 -0.05622109537 -0.51471884649 -0.51471884649 -0.6183836581746 -0.59660474032 -0.7113378272 -0.59261220528 -0.56988445732 -0.524402252552 -0.335354485456 0.001960524458 0.04558758171 -0.634518609604 -0.65223320542 -0.62953825108 -0.135044233144 -0.235050663126 -0.2076596354 -0.6616641684 -0.62472718478 -0.6582772794 -0.1680605744624 -0.1230998921488 -0.085665387662 -0.51025992334 0.007690786906 -0.54018509298 0.113640326946 -0.63680419372 -0.024750431126 -0.6628792730634 0.1107749999572 -0.0114620879 -0.026253725654 0.19833611352 -0.00620586052 -0.4974017274 0.0926353926 -0.027894087726 -0.578538782248 -0.554509649664 -0.452031647652 -0.9684837062 -0.9532779742 -0.9426236808 -0.610414556928 -0.63366587904 -0.6479104265 -0.7005001586 -0.6459260633 -0.66388989014 -0.71355287056 -0.667603921866 -0.7561429504 -0.50400482162 -0.50400482162 -0.541643994592 -0.61085124092 -0.65504887294 -0.573985829742 -0.57529075642 -0.45731078638 -0.62070123812 -0.63838617028 -0.664674741796 -0.71591747448 -0.66380784 -0.69821096362 -0.5787467915 -0.54738036852 -0.6628050732 -0.6702459892
7 "WALKING_DOWNSTAIRS" 0.276486790784314 -0.0167734479176471 -0.111777750235294 0.792130957843137 -0.0828366266009804 -0.00502296886862745 0.0890217578784314 0.0268183929941176 0.0271474436762745 -0.0591884339117647 -0.0472375813647059 0.0812036253843137 -0.088314398 -0.049780627372549 -0.0648169432784314 -0.515693974803922 -0.515693974803922 -0.625462607431372 -0.584136739352941 -0.708898738588235 -0.611668263882353 -0.548652202686274 -0.52684087555098 -0.268353910156863 -0.0237995389823529 0.0256630347215686 -0.65364565572549 -0.629132746594118 -0.639671715184314 -0.128115588541176 -0.234445976827451 -0.222822991113922 -0.641956192509804 -0.632771819235294 -0.651386238647059 -0.115219066705882 -0.101672073239216 -0.0754912964843137 -0.523015894509804 0.0091618580117647 -0.560102924727451 0.118977223843137 -0.622843598235294 -0.0280242136627451 -0.66785838727451 0.0602783804862745 0.0498472526666667 -0.0446450126215686 0.00917523564313726 -0.0614989582073725 -0.646717025686275 0.138100768686275 0.00653663350784314 -0.596891843039216 -0.523751319803922 -0.45345208985098 -0.963349374117647 -0.953156604705882 -0.904117541568627 -0.630503252960784 -0.608374649758823 -0.664715229597647 -0.69076448745098 -0.647323991313726 -0.657907997901961 -0.681795934145098 -0.678283203509804 -0.732079366470588 -0.516934343039216 -0.516934343039216 -0.556414906386275 -0.582214117666667 -0.655121299647059 -0.591795676647059 -0.542425589 -0.458655140121569 -0.64025805872549 -0.612398989496078 -0.688557435294118 -0.708838642156863 -0.661087345882353 -0.693807160196078 -0.590575006647059 -0.555301066666667 -0.631909160627451 -0.663858178345098
7 "SITTING" 0.277963145294118 -0.0192123231019608 -0.112250755470588 0.70596854745098 -0.0522169392480392 0.0399464746421765 0.0701875921372549 0.00181726571686275 -0.00399972275666667 -0.00353443105686274 -0.0776737502509804 0.0249188491570588 -0.0728174302352941 -0.0382935960078431 -0.0698770232627451 -0.500499340292157 -0.500499340292157 -0.61733201694902 -0.570993569 -0.713554901568627 -0.584408846372549 -0.555116081745098 -0.539835476209804 -0.309935772882353 -0.00167210187058824 -0.00428212690784314 -0.62230363145098 -0.638720989431373 -0.659094056666667 -0.109105365086275 -0.252035854470588 -0.240615135821569 -0.654475519019608 -0.633424199241176 -0.660363885882353 -0.148607868903922 -0.0939675515041176 -0.117146366798235 -0.501689976235294 -0.0129981414470588 -0.553392825933333 0.0626478587294118 -0.629564989687647 -0.0399893444117647 -0.66885545254902 -0.000552289587254906 -0.0011669640854902 -0.0323685039235294 -0.0734455977803922 -0.143088446923529 -0.552672271176471 0.116181954294118 -0.0382208255176471 -0.555790964705882 -0.553650965143137 -0.463844799078431 -0.954832304705882 -0.954661624705882 -0.912810734313726 -0.597563817967647 -0.627091325098039 -0.676615857062745 -0.699819633137255 -0.658511386588235 -0.668721370980392 -0.714813756390196 -0.67534352225098 -0.750807754176471 -0.488499420901961 -0.488499420901961 -0.545397244156863 -0.602796297539216 -0.662761479588235 -0.545605222568627 -0.581781946 -0.467304986843137 -0.608504284352941 -0.640463102607843 -0.69289669072549 -0.716769335490196 -0.679479597921569 -0.704307907058824 -0.561808682994118 -0.539251335768627 -0.656359930588235 -0.679405851507843
7 "STANDING" 0.2754124362 -0.018973318066 -0.11409906516 0.6615522252 -0.063898007664 0.038796207402 0.079504311874 -0.005574981688 -0.015880734834 -0.0437472405544 -0.0727884948846 0.10170034442 -0.09550209342052 -0.0363528352712 -0.0403633420736 -0.50807403178 -0.50807403178 -0.62116474572 -0.5831988774 -0.7194265838 -0.589498267 -0.561618098292 -0.53569860504 -0.3265027837 -0.061404782044 0.0314205605182 -0.639778922 -0.642675737404 -0.64965083508 -0.14533958182166 -0.259211199418 -0.219332731348 -0.6319407857 -0.64537330438 -0.6490233834 -0.13378247524 -0.110569294006 -0.114257365434 -0.5310407717 -0.024757494164 -0.571955970306 0.13112724296 -0.644290202276 -0.02039118966 -0.68843721794 0.08554940736 -0.01718193864 0.060867342756 -0.03703571932 0.028174225788 -0.4939835128 0.124588883 -0.045185119324 -0.57310707244 -0.5378422648 -0.464010624785 -0.968417006 -0.9575451162 -0.9406005492 -0.61742032764 -0.62069411212 -0.67158364286 -0.66556640204 -0.66392744558 -0.64496806338 -0.70609428562 -0.689563469418 -0.7528018698 -0.5228972138 -0.5228972138 -0.5676934822 -0.61383115666 -0.678076649602 -0.56757537936 -0.5556938699 -0.46910077087 -0.628989130612 -0.622789604686 -0.69215615462 -0.67984075238 -0.6804025308 -0.67842645212 -0.593520049978 -0.56555147416 -0.6629315564 -0.68819607968
7 "LAYING" 0.2762402512 -0.0190517715916 -0.11223872038 0.6714391392 -0.039874665156 0.0603824791712 0.061202574678 0.0128651669458 0.005926133692 -0.0478245857418 -0.04918438627 0.10458090308 -0.136612033346 -0.0400846858638 -0.067662760792 -0.53083476172 -0.53083476172 -0.62007251444 -0.6039884114 -0.6962163354 -0.60956252964 -0.55768887566 -0.5322454172846 -0.29993203488 -0.012368873396 0.055791556194 -0.644003157518 -0.6192186719 -0.6284245903296 -0.09253409508 -0.244550544952 -0.18743548552 -0.64797584778 -0.609209260152 -0.6544252566 -0.066085572372 -0.1079470147 -0.057633312558 -0.53149670832 0.000618636963999999 -0.5385099640164 0.1191502523748 -0.62020845312 -0.010855970464 -0.64090217664 0.05638939064 -0.008638806842 0.061160956464 0.06935552028 0.064995609326 -0.5221936168 0.10776317346 -0.057723733716 -0.59976304482 -0.5444211958 -0.46599058126 -0.9764347778 -0.968843597 -0.9505268484 -0.6236499768 -0.59174465732 -0.65269931386 -0.7097690086 -0.6372109405 -0.6773939974 -0.675672453658 -0.648952491058 -0.7410052882 -0.53403144666 -0.53403144666 -0.535931336864 -0.60421950892 -0.622590086038 -0.59659056722 -0.56646048186 -0.47268657618 -0.636329044268 -0.58931327466 -0.67548878366 -0.7313466454 -0.6600773112 -0.7160606044 -0.60844261644 -0.536339661152 -0.6643300714 -0.62681857636
8 "WALKING" 0.276698194130435 -0.0144232543391304 -0.117985424173913 0.619437657826087 0.0591718650652174 0.0855756223305 0.0476773089130435 0.0122623786661304 -0.0316807451597826 0.00655210699782609 -0.100647179113043 0.063927114576087 -0.0904171178282609 -0.0489630035786957 -0.00565230406521739 -0.43265274353913 -0.43265274353913 -0.499612606886522 -0.446265305786957 -0.65391883573913 -0.566142590652174 -0.298544010217391 -0.537363119130435 -0.243194999221739 0.0559499314217391 0.131143675869565 -0.585126272304348 -0.422459984921739 -0.627227644 0.00103249536956522 -0.190194698484783 -0.0905443708652174 -0.546328533434783 -0.565950032915217 -0.506756288195652 -0.113249809673913 -0.159428788456522 -0.0619660058230435 -0.495254394021739 0.1763503405 -0.502074233630435 0.253725920123913 -0.601067000217391 -0.0323464685591065 -0.70257097126087 0.264607902 -0.0173406032891304 0.0225206659565217 -0.0870995760217391 -0.0941131506521739 -0.421442693478261 0.0203647853478261 -0.0591843014804348 -0.557884716869565 -0.275127003478261 -0.487776574130435 -0.967343859130435 -0.968916488478261 -0.95233907673913 -0.572590047347826 -0.371587993891304 -0.646623920326087 -0.608803455130435 -0.549635808295652 -0.479391774163043 -0.627154467206522 -0.682917061108696 -0.67635149573913 -0.545649934408696 -0.545649934408696 -0.534007337021739 -0.56123818081087 -0.719421493586957 -0.556906462717391 -0.310278748478261 -0.50312293386087 -0.599387464913044 -0.360694556152174 -0.665074588913043 -0.63012377573913 -0.545585628830435 -0.520426699195652 -0.648716247043478 -0.583043218630435 -0.612204372641304 -0.764157261869565
8 "WALKING_UPSTAIRS" 0.278166790434783 -0.0160891417804348 -0.100034839913043 0.625276981304348 0.0659135394782609 0.123491841243478 0.101847314304348 -0.0414143655195652 0.0159668479182609 -0.0439952781756522 -0.05437234428 0.121499024619348 -0.0887180696086957 -0.0244807611434783 -0.0924089036956522 -0.530392142706522 -0.530392142706522 -0.579782041673913 -0.532787482695652 -0.701201831826087 -0.607662600026087 -0.470624934456522 -0.59337284476087 -0.186150732804348 0.00275609053695652 0.085985395726087 -0.627752860847826 -0.571506827436957 -0.669080209108696 -0.00363145413478261 -0.167395009482609 -0.104373565621739 -0.629256863847826 -0.614501794130435 -0.586566782458696 -0.09225587385 -0.165435642489783 -0.022366887426087 -0.576634100978261 0.135057280345435 -0.581531078521739 0.286042501891304 -0.642238975673913 0.007847844 -0.727630834930435 0.219895386173913 0.0239763174673913 -0.16446083213913 0.133166591913043 -0.0802089449782609 -0.453209672391304 0.0202508412 -0.089512172576087 -0.621641227586957 -0.450681182347826 -0.550610497652174 -0.967943395 -0.964566926956522 -0.955336547391304 -0.613773693836957 -0.529722606434783 -0.693241568913043 -0.684805223021739 -0.607293455156522 -0.592135968067391 -0.697022615434783 -0.712598367344783 -0.720963324717391 -0.609439023434783 -0.609439023434783 -0.609787066995652 -0.625388017369565 -0.739281050108696 -0.62859843076087 -0.475651221782609 -0.563925000047826 -0.634255704934783 -0.517625019708696 -0.716070248656522 -0.703782506391304 -0.607383031921739 -0.633133364608696 -0.69078465826087 -0.652543703478261 -0.681014117869565 -0.774299296521739
8 "WALKING_DOWNSTAIRS" 0.279538674782609 -0.0174477261513043 -0.104900910630435 0.646724795869565 0.0133745814130435 0.112434989641304 0.114313902173913 0.00272315781521739 -0.0454077173673913 -0.0109625597913044 -0.0969425845652174 0.0696310614347826 -0.0943986423021739 -0.0247115969586957 -0.0713393124195652 -0.43986471476087 -0.43986471476087 -0.488169278847826 -0.425650333654348 -0.630113702347826 -0.550974719173913 -0.33988876023913 -0.527751878241304 -0.186784805295652 0.0750186303478261 0.105296099407391 -0.546341199565217 -0.456496849456522 -0.619234891586957 0.0270582293913043 -0.172448794532609 -0.0606814117543478 -0.556650855863044 -0.519012392173913 -0.52866683213913 -0.0962463739565217 -0.113465338717391 -0.00833544487804348 -0.48145296616087 0.181734799652174 -0.49145952056087 0.294861498371739 -0.551571427891304 0.0206804376086957 -0.65730506496087 0.267661832782609 -0.00766191371739131 -0.0514602647173913 -0.0304345059130435 -0.00584665113043479 -0.47720618326087 0.0592440487826087 -0.0810479362026087 -0.553544848328261 -0.32627596173913 -0.483129728913043 -0.962161770434783 -0.95308722673913 -0.930033233913043 -0.525806677826087 -0.420349107108696 -0.643196595369565 -0.617449971391304 -0.521568662182609 -0.517750430956522 -0.640330448217391 -0.631792166152174 -0.672538140043478 -0.539076462969565 -0.539076462969565 -0.532107357543478 -0.527765997528261 -0.670193766673913 -0.556680444652174 -0.362761537630435 -0.503001805552174 -0.547246078032609 -0.421124114913043 -0.666799380195652 -0.638443238978261 -0.529803410565217 -0.561157065269565 -0.649518994608696 -0.593565346304348 -0.596151141934783 -0.711548718130435
8 "SITTING" 0.276599334 -0.0200516300531111 -0.107703821466667 0.623136047333333 0.0396057144586667 0.0823173354244444 0.0751019252444444 0.0456455284533333 -0.00237662985 0.0163274115577778 -0.102432424348889 0.0494552292377778 -0.139908578911111 -0.0272155915555556 -0.0423481760222222 -0.501251173606667 -0.501251173606667 -0.579897895306667 -0.493031085777778 -0.695094432422222 -0.610836218468889 -0.393802207111111 -0.6029131902 -0.2233005538 0.0241477902888889 0.0652964905333333 -0.629186729511111 -0.513187899517778 -0.6958128974 0.0138743971155556 -0.166417842973333 -0.0498785485955556 -0.585843731624444 -0.597487271684444 -0.556106597896222 -0.1326694648 -0.151444006275556 -0.0416023278022222 -0.5509613222 0.122901108611111 -0.5649139462 0.234006894311111 -0.618620888022222 -0.0537908281673333 -0.719662905466667 0.211686385711111 0.0255437400444444 0.00533572333333334 -0.0692862401111111 0.137812763592222 -0.445466941777778 0.0342010774222222 -0.0563247434644444 -0.611259982955556 -0.364496040222222 -0.554931136991111 -0.971059973111111 -0.960019378888889 -0.932782244444444 -0.619912388437778 -0.475504366577778 -0.722759131844444 -0.639445286622222 -0.589830327022222 -0.533106876888889 -0.666098285666667 -0.711475092355556 -0.719099566888889 -0.586045821711111 -0.586045821711111 -0.592931531555556 -0.582740497213333 -0.730516770022222 -0.613116654044444 -0.390350151111111 -0.565881699384444 -0.646227761466667 -0.471735652444444 -0.749309796066667 -0.658289826155556 -0.589213389444444 -0.569984633822222 -0.6732656208 -0.635559436822222 -0.631203172866667 -0.764866621777778
8 "STANDING" 0.274708493695652 -0.0196222065717391 -0.125461658434783 0.752435308043478 -0.00933410719565218 -0.00327672580434782 0.0637221185113043 -0.0244115168847826 -0.00418500904 0.0124089281521739 -0.089662123276087 0.0413490058913043 -0.123376809173913 -0.0134362707173913 0.00188334802608696 -0.410041308226087 -0.410041308226087 -0.467396793763043 -0.424400173923043 -0.63338431023913 -0.526453371715217 -0.316462881695652 -0.483844997102174 -0.171778263663043 0.0448609962826087 0.106311332173913 -0.519429483408696 -0.448204497036957 -0.582584217858696 0.0407966306321739 -0.187901292586957 -0.0669342142434783 -0.573066894065217 -0.516202246130435 -0.444892804223913 -0.111241851671739 -0.132190260884783 -0.0745888190847826 -0.44605830135 0.189431930847826 -0.461173639606522 0.305819687358696 -0.566894196673913 -0.00310111026086956 -0.657595043717391 0.206648874565217 0.0848801917867391 -0.0409392004782609 0.0116379289826087 0.0753208957369565 -0.558274853695652 0.0777113576304348 0.0143992009913043 -0.535497528691304 -0.294810279869565 -0.428081840717391 -0.956032480652174 -0.944556193478261 -0.893858853913043 -0.500843088717391 -0.413815740895652 -0.613739407456522 -0.63618438746087 -0.517589043091304 -0.446625568934783 -0.653186655978261 -0.635399468131304 -0.653955394565217 -0.497634594595652 -0.497634594595652 -0.506790078608696 -0.542572058782609 -0.675719677717391 -0.540615599528261 -0.329385961043478 -0.445969325652174 -0.526298919978261 -0.416419180478261 -0.643234735495652 -0.657958709586957 -0.523466406584783 -0.500738470369565 -0.610235668943478 -0.575750564826087 -0.607822988543478 -0.725474472608696
8 "LAYING" 0.27590287673913 -0.0221274662086957 -0.0965684989826087 0.647256314130435 0.000267939673913043 0.0735583047021739 0.0704249831521739 0.00648753949 -0.00611274182695652 0.0109782913152174 -0.0697840434891304 0.0388711258521739 -0.0892871724847826 -0.0981093043695652 -0.12475060223913 -0.527446353521739 -0.527446353521739 -0.579085879136957 -0.549094075573913 -0.717160699434783 -0.637004510065217 -0.458856632173913 -0.593339101663043 -0.269293337102174 -0.0301021609826087 0.0927499279347826 -0.6341116215 -0.551509678163044 -0.669980727082609 0.0441318570978261 -0.131955782169565 -0.0781329340217391 -0.697474390782609 -0.633813219565217 -0.54041565443913 -0.174744154954348 -0.206623848871739 -0.034908524426087 -0.563495171963043 0.105736347353043 -0.571296275521739 0.292695322847826 -0.667592232556522 -0.068601579 -0.741405324702174 0.203410149123913 0.0328459628695652 -0.0257851138673913 -0.192084881304348 -0.126137963086957 -0.464100594130435 0.0781367294782609 -0.0611348145717391 -0.629758284717391 -0.432054481521739 -0.543895538369565 -0.96287220826087 -0.960639344347826 -0.946787226521739 -0.615698735086956 -0.523217987282609 -0.688606708221739 -0.728730763282609 -0.629102831847826 -0.522371634 -0.75137166 -0.716332660419565 -0.725523326086957 -0.609111467586957 -0.609111467586957 -0.606848763247826 -0.642443194776087 -0.753129687108696 -0.629140187308696 -0.456044579195652 -0.554161911043478 -0.631679559 -0.526612554004348 -0.706326578695652 -0.740581108826087 -0.631346195913044 -0.56305527423913 -0.700351101391304 -0.660978742913043 -0.690001325586956 -0.787461111521739
